subject_id,line_001-part_001,line_001-part_002,line_001-part_003,line_001-part_004,line_001-part_005,line_001-part_006,line_001-part_007,line_001-part_008,line_001-part_009,line_002-part_001,line_002-part_002,line_002-part_003,line_002-part_004,line_002-part_005,line_002-part_006,line_002-part_007,line_002-part_008,line_002-part_009,line_003-part_001,line_003-part_002,line_003-part_003,line_003-part_004,line_003-part_005,line_003-part_006,line_003-part_007,line_003-part_008,line_003-part_009,line_004-part_001,line_004-part_002,line_004-part_003,line_004-part_004,line_004-part_005,line_004-part_006,line_004-part_007,line_004-part_008,line_004-part_009,line_005-part_001,line_005-part_002,line_005-part_003,line_005-part_004,line_005-part_005,line_005-part_006,line_005-part_007,line_005-part_008,line_005-part_009,line_006-part_001,line_006-part_002,line_006-part_003,line_006-part_004,line_006-part_005,line_006-part_006,line_006-part_007,line_006-part_008,line_006-part_009,line_007-part_001,line_007-part_002,line_007-part_003,line_007-part_004,line_007-part_005,line_007-part_006,line_007-part_007,line_007-part_008,line_007-part_009,line_008-part_001,line_008-part_002,line_008-part_003,line_008-part_004,line_008-part_005,line_008-part_006,line_008-part_007,line_008-part_008,line_008-part_009,line_009-part_001,line_009-part_002,line_009-part_003,line_009-part_004,line_009-part_005,line_009-part_006,line_009-part_007,line_009-part_008,line_009-part_009,line_010-part_001,line_010-part_002,line_010-part_003,line_010-part_004,line_010-part_005,line_010-part_006,line_010-part_007,line_010-part_008,line_010-part_009
1003,-0.22908577425164334,0.5071817215080863,-0.5068857833974822,0.18216498833805625,1.7583677333830177,-0.256474880119105,-0.2843412083453485,-0.3048560682248893,0.9791699643409858,-0.7983400597048952,0.29624552660750586,1.6486236269597068,-0.4911100374270337,1.1148633939753632,0.04343514447039002,0.2750003929786339,0.3875576050413049,0.5087962932600698,0.12441040879686792,-0.7050851110520475,0.29816784294606874,-0.11682550432514208,-0.4485178536254217,0.36471749109524704,-0.7279845815663479,-0.7622213171461811,1.441558780343621,-0.010802425583549075,-0.5740068577622813,-0.592262357756458,0.26278043455857225,0.5441684347434314,-0.9253390877759751,-0.36543091226965263,-0.18969782915447683,0.34780485836773534,-0.5007489447077615,-0.6988780661948949,-0.7975390153746575,1.2857864214310994,0.4001329266900195,-0.6230163419116324,0.5273961136781766,-0.9552915063171492,0.12286805271282042,0.7628485909465669,0.20610794864097964,-0.6661700128409805,-0.36814427576833036,-0.9320386333554589,0.7363914512602152,1.263893182147862,0.19205001028161905,-0.839369803694592,-0.8051180459432388,0.40963509006131515,-0.8398611826848682,0.4807265645614618,0.34248036949685057,1.7651871502637981,0.4457573648439085,0.37219383425584257,1.2420375843916778,-0.9177160355468894,0.16287407126193917,-0.19367548620010852,-0.9252296948053679,0.5136300610931167,0.15509192031954175,-0.3463455718544644,-0.3961892022117536,1.266766315312053,-0.0032030096231355533,-0.7329429327147211,0.10378435018614288,-0.91199605134762,0.08030891169467169,-0.9282872127998564,0.06572162567201942,0.07291040730687197,-0.12878022408506148,-0.8071359841283975,-0.44494486656350135,-0.2783134947555073,-0.10669752793398436,0.23639953125340601,-0.4971023560141167,-1.081802497553857,-0.21309416270548878,0.39904718266759387
1009,-0.7925201540954727,1.3616709302770285,-0.6404737666174463,0.31899034825823946,1.3731096790727382,1.6204487703347632,-0.45905167132378233,2.699965949543875,-0.498879765188392,0.60210523023728,1.0324718074123191,2.230283945218392,-0.7384119380251605,-1.4009184626272961,2.8651763945464963,1.1672500157274872,-1.2017167154681896,0.6788154652321547,-0.8652089026050366,1.3193748483775845,-0.9442118820744911,0.5151766560697344,-0.2407078219896388,-0.8660129997112004,-0.7822602416875417,0.6466782232834191,1.272675871660146,-0.7932573575203304,2.2684617619142924,0.6621452331032449,0.43210812252217484,-0.8702248596370229,0.6274045389380418,-0.8031569842529785,0.5749937237791224,-1.0122979202105753,-1.2748282050024415,1.7181660676013992,-0.9255753474352671,0.6810615171579524,-1.0884939441445263,0.07996203747145873,-0.8541263643132414,-0.8776289353663203,-0.08923802895600155,-0.947292982466819,-0.7075195771672057,-0.8044092411268038,-0.595188646747347,-0.902991631435534,1.936956042541064,0.3846353993957853,0.7080951405449333,-0.6756198961553798,-0.788694796999346,1.5652474224024993,8.143345090987288e-05,-0.756443727756578,-0.7107243430159053,-1.0797746079875896,-0.9517038808588766,2.9259146035381782,0.5228106966262921,1.2148214056729278,0.9729051098878608,0.4104804300749757,-0.7122623635358506,-0.9837989893742523,-1.161950218512823,-0.2205521355224337,-0.06392483532702406,-0.7349928011912085,1.4417101520573745,1.2529365045860348,-0.7638656795940457,-0.7834473494209379,-0.4485702393402381,0.22488364046968762,-0.5699438506460517,-1.0019787646346443,0.8178494441126769,1.8522740730568348,1.3089712983375827,-1.1525846365198333,0.9997469108679076,0.7605062997736216,0.4014169654725198,-1.0516347794598477,-0.5623408366665251,-0.9121920904616898
1016,0.40323032031443634,-0.6551163747398913,-1.1101222932107953,-1.2771033137736627,2.372480503350218,0.6387517581037614,0.9188366059064975,0.2931035738909851,0.5270588958178767,-0.6498888580089262,0.7093590004325437,2.216473806684731,1.3428660541564228,1.196917454601851,2.116079798569562,-0.225950865796434,0.6188955938632977,0.6793955407113792,-0.8746711558882166,-0.5718032377217955,-0.287523461410992,0.6791744387109797,-0.301576007262178,-0.45627367778771527,-0.41704514493323996,-0.8506208549463637,1.3696169981991215,-0.7140802672616371,1.3280369143920414,0.20019156335641553,-0.9676259312637093,-0.6403141128420654,0.6183383596066772,-0.9762810604837504,-0.8827188644908724,-0.6342115218316996,1.1088420727379977,0.702535848960827,0.6190619496352646,-1.0304256220412946,2.198400335671632,0.3593317123298161,0.35663038770966066,1.5783276092524696,1.3432351248142336,-0.11570791948825461,-0.7305332607863959,0.6656482739624334,-0.7433943118862623,-0.8466308655823366,-0.9770500889502383,0.4114778988671807,0.3338985965916985,-0.4867918934073506,-0.7970266623748647,-0.8098487039846787,-0.10102091044341245,0.7856871605441886,0.424999766575652,0.75531397120625,1.5304157689820366,0.7769742433795975,2.578887240382819,0.7715450221866692,-0.6274774228154161,-0.8809491835283999,2.3237173271337523,-0.6919913003706949,-1.0562328488721087,-0.9982434094595816,0.48525464098646615,0.25354300040242334,1.3819448402556875,-0.7470856468894138,2.654693671952048,1.2129432387674983,0.12149590582300165,0.654227372169814,-0.9805728310453764,0.7020495986635289,-0.9782400520387954,0.07931505226648314,-0.752877987428937,2.3305703197162306,-0.9783502650679137,1.0301694260327674,1.5471253493956387,3.702506909707221,1.4268553421006493,-0.8631949811285731
1019,0.8721837840389772,0.08997772075583993,0.2135240537298284,-0.6480936606730986,-0.7013467142546402,-0.9698912120154524,0.5877226301491372,-1.1931548229358517,-0.7942322664478775,-0.7489700482434944,-0.15255043781449662,-1.1071881322547903,-0.7221878363199762,-0.8586438590475617,-0.7334657367109055,-1.3050513059670272,-1.0137010967485425,-0.46143224737325433,-0.35638842227669804,-0.6944868611535217,-1.1535486596684528,-0.3439391926857708,-1.1936537780919112,-0.7787601665626986,-0.5122346897927411,-0.6804175406563157,-1.1431039215054561,-0.8521867484886462,-0.28788553832892727,-1.0446276876450653,-0.1675050430826242,-0.6144231670294444,-0.30971023144467547,-0.4264255288570011,-0.46116152617817185,-0.8234153113867088,-0.21464307079524358,-0.6484362891718032,-0.8403589192062069,0.7263812211823395,0.6713928885547488,-0.04748969534918594,-0.705036026627648,0.4233253106714144,-0.9689823363960799,-0.9473391971488103,-0.7537840810584341,-0.4773877206089571,0.6173102289928685,-1.0158611224820209,-0.12483857935588627,-0.9597597806563645,-0.3692670829643631,-0.7324618039609706,0.2311740359565584,-0.822910722777939,-0.38345202454771676,-0.2481301707176743,-0.5582967554298288,-0.560671847034711,-0.8557702424230932,0.667265965886544,-1.0981065315244745,0.5826148064171783,-0.6083176232131681,-0.9362213515114045,-0.5727883028229642,-0.7104966836032562,-0.6212703805051457,-0.3405596655235153,-0.20745772939236704,-0.28792414392291876,-0.7907843038050539,0.3368684966534184,-0.11279847618750796,-0.9039739438381729,-0.6630386151710576,-0.6756314100654679,-0.6231429345762619,-1.0095926317108572,-0.7226152949367545,-0.8011487484014829,0.88992074727641,-1.1525457269928157,-0.9287520654267426,-0.38027862138741464,2.027736013373542,-0.45932660192483094,-0.18645661086487494,-0.11596527195025645
1021,-1.2369466649588332,1.7595886143473543,-1.143735050827681,-0.4166638422038402,-0.01007393887793869,-0.02346242333055959,-0.11065216318893238,-0.14302300965214723,-0.16874614425279116,0.553643964431913,-0.8526678334807621,-1.1904402738008018,0.35044089187808136,-0.5286721636689844,-0.36556088016559724,0.33676499047114256,-0.17521782588239357,-0.2900722451965224,-0.8088617378574775,-0.7149831148756958,-0.023336699273280352,1.083191388333,0.626188905810538,-0.1676956867931647,-1.1476613413892625,-0.9731614554799672,-0.6090066012209918,-0.051184003539653675,-0.4003478724606005,-0.14991889535827946,-0.3176802097863476,0.1442188214431179,-0.7361900316537359,-0.4880771241569466,-0.11075486197756287,0.18415382984701317,-1.1790960215671624,1.5672688138474287,-0.9582581096785869,0.7264439869038232,0.42943258949591095,0.5033208490952045,-0.5672202904931003,1.1413066656084345,0.6509147704747772,-0.9319882202653093,-0.6731119059286872,-0.7467736268434654,0.42107151159213024,0.337008628482573,0.1653757812030205,-1.012587683251942,0.24511680637565939,-0.8472616122138106,-0.7886450421427119,-0.7717614704808151,0.2611353618460606,0.6157147838846122,-0.6726670247085371,0.06943721539078689,-0.03122949276991444,-1.3048216081252149,-0.5003421286544729,-0.9449103651477793,0.4853770302637949,-0.8443147988329641,-0.3311264063227833,-0.18313917761493212,-0.9151656089672542,0.3282813869149853,-0.7340107244794553,-1.0439153403589847,1.6804042556328909,-0.7052269630257076,-0.10148078279652056,0.7669106330057465,-0.852542549213444,-0.33054697509873376,-0.9871242058464533,-0.4493793779494379,-0.4256968960245173,-0.5977858995391842,-0.7462470419768503,1.3522050750571655,-0.47754969862510077,-0.23380505869109627,-0.5096131896065135,0.7354423023069437,-0.058475237037584345,0.4554514875450257
1033,-0.8149553434175882,-0.5823180239500141,1.6543185906828253,0.3357834938975214,1.3424978287647547,-0.04055810599669104,1.1105052237549735,-0.062411399033105434,2.718821723785827,1.4714181484754085,-0.027190442550922518,0.15339563389972938,0.6980860528755246,0.24361198868251843,1.8018985339201572,0.4162397686614543,-0.8694557365659228,-0.9557041027142281,0.8304966101144828,-0.725134127317427,0.10278964293964453,-1.2028245300779272,0.45554725424347614,0.0767418910240988,0.8003576748541558,-0.6468567551684096,0.5697108177220277,0.6613627959217324,-0.5543673709384618,0.11758148950221788,0.04248769002095718,0.10976927256308215,-0.28108156226343334,0.05248139477118071,0.631787071123382,-0.6974085537412975,-1.2390534233015553,0.7533343570803519,1.0444597604936463,0.25845420726217433,0.4492742766741825,0.6724072805395388,0.3675968964979865,0.5976225553611383,-0.9804269091478972,-0.07728041137371248,-0.536378340360924,-0.6079230345471468,-0.03979756234115311,0.5069058766945056,0.8319330723702043,-0.38836880840580024,-0.2451289634256476,-0.192135025095287,-0.797039101089144,0.053968989688417214,-0.06526800617943601,0.6753075367876611,-0.6473049982594036,0.0969461473333094,-1.0726177519068563,-0.4116125217531879,-0.2571157756898999,-0.8816813460779364,0.6703013059751636,-0.9725557546843372,-0.21078979181545013,-0.08860843384850307,-0.562228482080511,-0.1865770877248899,-0.35592522859837533,-0.8290970313032976,-0.7670527961774363,0.6419490294586645,-0.3300460915529562,0.501283311953051,0.17141859679651877,-0.4062790937600377,-0.12643547874400643,-0.10384569920078403,-0.7573015395835302,-0.8132124896934897,-0.09838141540535617,0.5149220712057461,-0.3293547164970564,-0.025486203588250215,-0.8175084386758988,0.15790295231468737,-0.2614734295759085,0.003457471727439833
1038,-0.7450013801587984,5.122080255594484,1.4367427036927591,-1.4765324763445413,-1.3475396578375234,-1.2023406640962697,0.15128039775930271,3.329637133071631,1.9012610212120156,1.3350938939344499,-0.9426595235991881,1.1644030474322813,-1.1352002665630303,-1.252683417584847,-1.2653841755905586,1.1988443208548867,1.4858450643933998,3.6271489366720147,-0.7803996003363464,3.4045262084792816,-1.027907499320992,1.1457610136994862,0.02722519485812814,4.101387675942582,1.2867892016489926,-0.44886649907566684,-1.167341479394629,1.1857269882566797,-0.615152362510324,1.316718919292703,1.7424220770464751,-0.6484594832073622,1.4990837042013962,0.9176408722555953,2.896612941673623,1.8218890101934424,1.8710222323802679,0.4345426620405948,2.94061648823318,-1.2470700693051235,-1.0208378757069017,1.265633968357991,0.643807370683873,1.811359008665571,0.6503953629422871,1.0007964350893266,-0.6848087427675016,0.17822557977536774,0.3903968128254497,-0.40576839692165095,3.350496662578104,1.3167035032791852,3.184985230649902,2.6089819344330247,1.4252636458306867,-0.8099439776444585,3.0405151438850844,-0.7310280499047006,1.3449277122994017,-0.8131086069143663,2.5022672173368985,-0.580571655834482,-1.0069495178508143,0.9344963731156422,-0.5883672256643913,-0.001488087504739437,-0.6652960163529708,-0.9930881784381478,-0.892123362169035,0.785400861520077,2.803737649068875,0.373350682041483,2.808620216689246,-0.7883852890193548,0.06035327839944849,-0.9892345480067105,3.5642872888715513,0.3260688910130509,2.3768122166429975,2.091625443644546,0.23759355880558697,0.5225490357072825,0.1701996952701318,-1.0859770840563583,-0.9348255035953087,0.09754534558063814,2.9886555043769207,-0.1128120286898289,-0.6196740696413099,-0.855837131640689
1040,0.6849035656246729,-0.5641263851562494,-0.4907015527253545,-0.21703119615718844,-0.7944391806818879,-0.07645635862302867,-1.5771375239185152,-1.2577975804275197,-0.5852715785788982,0.3552179546774535,-1.0682304719479911,-0.4705158128054656,0.1693901601608968,-0.4176222971614514,-1.414461092759615,-0.42940864523628836,-0.43596835928756483,-0.11860763924654984,-0.9029566269940373,-0.09082107618961702,-1.1674513889809235,-0.11663604293097174,-0.0332032002167936,-0.5082124343335803,0.0970974391869811,-0.9391497213997774,-0.026440235171876676,0.44364868555254655,-0.6663004284423318,-1.0812215705713382,0.39246557851690306,-0.1032969164778999,-1.019950316222786,-0.4464430081300566,-1.090014939577902,-1.1255109787696942,-0.4168950019913195,-0.7323772145607331,0.6291884401689259,-1.2929489588478964,-0.8857311893624233,0.03746965558610646,0.5479984892343249,-1.0038806706810013,0.9210008184089267,-0.9396791136007954,-0.8220222957762864,-0.45542410462078653,-0.5167193507496898,-1.1569016022117198,-0.7154669911814081,-0.48563605780103564,-0.03121994080839408,-0.9620859927816827,-0.8551444812210277,-0.7592234568174527,-0.7016704259284946,-0.7309793284015592,-0.8439884176867729,1.4424836573362987,-0.8988841931783466,-1.406033568179253,0.3913215227316345,-0.6018917506003816,-0.6569808788761812,-0.6426241687047125,-1.0365244113724434,-0.8902854647921986,1.871364432922298,-0.6207701943585324,-0.9626698506667208,-0.8893123119548982,0.1418366340653093,0.4592812748317598,-1.0461812133300714,-0.2611875810660691,-0.9848330358407524,-0.1958487149050264,-0.8748220191473235,-0.8640923420252683,0.47925401547349517,-0.831729824661176,0.5236952009537093,0.033033132435314555,-0.2983338197122807,1.3001428000662039,1.609799636144644,-0.5646713798737455,0.18907286017114663,-1.067233875098815
1058,-0.9321468350955848,-0.2919104269103718,-0.4230864093661523,2.408458489832244,-0.24096970080734978,-0.703134219029822,-1.420402268598759,-0.4012345990773742,-0.7942409639020669,-1.0093582447661673,-0.8707110551399881,-0.4835744969611322,-1.1680202034666571,-0.8747183806689944,2.9745460518993094,-1.3207545675792496,1.2976380094874467,2.6762720943962566,-0.7804773335595875,1.8814424385998558,-0.9859689372548217,-0.38182199841439696,1.9698029395510457,0.6180992645810247,-1.093693431599668,0.8236491698568665,0.033753038761756685,0.7507020884273207,-0.44117632261090484,-0.8049099671934211,-0.9575059200298869,0.03376427638836447,-1.039091343571651,1.9768688054406058,-0.2971517998422875,0.7135037568200457,-0.36893802057667946,-0.6819081581000549,-0.6704799176098051,0.5109778234150832,-0.9434337838328565,-0.4113507013865425,-0.9813527396978174,-0.12051412957173555,0.5449409612977996,-0.8242194329763518,1.6233965831389963,-0.8553507834014047,0.5465868123890542,1.4826906803553015,-0.8124463475269852,0.4991083085549316,0.08475354216217763,0.5699958033244447,-0.9132477882323364,-0.7593822462502958,0.8105994292836456,-0.8752458165188156,-0.6790241897267663,1.2324052566787032,0.07272645571364102,1.7459821974639613,0.2592549088057553,-0.6285664577190249,-0.6664729344621763,0.03500432120305771,-0.5817234432413979,-0.5975476795436848,0.18992431764233458,-0.2719978189626789,-0.516347123609759,-0.07316167925083082,-0.414684457649053,-0.7888123830146845,0.5164663617423163,-0.8693121828404836,0.2540361607215111,0.2675384754396694,-0.8348912490056924,0.09536047113120867,-0.874224492412976,2.50484121060004,-0.4649637105213621,-0.8337988782503623,-0.08815576937165527,-0.8811148798084576,0.42705462643307585,-0.2686886130205659,-0.06715180922790652,0.3487001062187249
1065,-1.0494906680961116,0.1987914283447054,-1.2107846049722726,1.2568226478565767,1.096476799260763,2.2117109535843738,-1.1410313991034002,-0.46651142585240174,3.2581856536735736,-0.8729347415531805,1.4808817725636332,-0.6778999066787595,0.16999319449114556,0.7695489582666338,0.9984886511432715,-1.3833094139124298,0.2868188271399739,-0.9369562534194558,1.2354160373998844,0.9306667188756725,0.8708918765521084,0.9567511693614179,-1.194008053530466,0.6529331745054416,-1.2558744744542023,-0.571585777353794,1.0177019828755787,0.7801865788024935,-0.5437000178555863,0.7547725624515685,1.7921771322774698,1.097938596044898,1.6791263289554217,-0.7015289982796414,-1.0114203211283135,0.22225783000354174,0.715680052836197,1.0050018502973197,1.5343044423459797,1.0691533861168725,0.31348597797959205,-1.148488169721925,0.8669701141792912,0.7046424955490123,-1.0393341792561768,0.83172579768889,1.6919433612134898,1.4442840251906934,0.7805991520888284,0.6846590613088143,0.26182748387601024,-0.5555047939389712,-0.16485488045451935,1.2163828370544258,-0.7721119178902782,1.2992528908787155,-0.636583382974862,-0.44287637238798533,1.7451324301720084,-0.8135956457042153,1.2269129931759308,0.40575555247484246,-0.3382410351020702,-0.8006179797563298,-0.6469812789315943,0.3647183633319689,0.0026765148278908753,-0.3431180861545848,-0.6443420291750249,0.1450962764470088,-0.5961995680448324,-0.36480682524703256,-0.8207139720002582,0.5445577092587209,-0.9267986776933531,-0.9636555096934527,0.1794524654452091,-0.709386489692801,-0.9606786385733563,3.0897387368910616,0.03723192486511335,-0.8563683001141184,-0.7921056264802853,2.1822249671207645,-0.9905991380772005,1.6006341492934324,0.6113106847357532,0.991497649955802,0.5426705295092891,-0.3132931022435335
